dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
2.0,0.4330127018922193,0.0,0.0,3.0,0.30410104955100936,164.0,1.4361406616345072,70.80218156013744,-0.050664274503455,-1.0
0.0,0.0,0.0,0.0,3.0,0.2996156240049219,152.0,1.4523687548277813,73.30642764883353,-0.04456553836696637,-1.0
2.0,0.4330127018922193,0.0,0.0,3.0,0.303097773087828,122.0,1.25,67.8039742953475,-0.06031407342391405,-1.0
3.0,0.4841229182759271,0.0,0.0,3.0,0.3039173159714778,138.0,1.2930100540985752,70.90795506002223,-0.04761709833337552,-1.0
4.0,0.5,0.0,0.0,3.0,0.2917057130682952,130.0,1.346291201783626,70.45275331812294,-0.052671873492117986,-1.0
4.0,0.5,0.0,0.0,3.0,0.2923196846344865,126.0,1.299038105676658,72.59715033876802,-0.05366830095482215,-1.0
5.0,0.6959705453537527,0.0,0.0,3.0,0.2956742661645098,152.0,1.4523687548277813,70.86264609200546,-0.05135490968008634,-1.0
2.0,0.4330127018922193,0.0,0.0,3.0,0.3009654193648813,146.0,1.3863170633011772,72.10596470728939,-0.046627849607800885,-1.0
3.0,0.4841229182759271,0.0,0.0,3.0,0.29526046167521014,126.0,1.299038105676658,68.97280483104895,-0.05661169487755119,-1.0
1.0,0.33071891388307384,0.0,0.0,3.0,0.2976205759440334,202.0,1.5206906325745548,68.71113065608537,-0.055405707464072154,-1.0
