dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,graph_avg_speed,graph_shortest_distance,label
2.0,0.5,79.0,1.7275343701356567,1.0,0.2811574848454752,204.0,1.3635890143294642,53.80061972741393,-0.034126944101912304,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,212.0,2.5,1.0,0.2736038490079456,254.0,1.5155444566227676,48.22700784719152,-0.07841048968719865,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,93.0,1.3635890143294642,1.0,0.28456821108661695,256.0,1.5360257159305635,53.374354798839875,-0.05519898886474209,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,33.0,0.7806247497997998,1.0,0.2853600479753581,196.0,1.2686114456365274,44.12325263489382,-0.09611424379798773,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,437.0,3.276335605520289,1.0,0.28372298285464825,164.0,1.2686114456365274,61.491594470412274,-0.00897280651377958,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,174.0,2.7726341266023544,1.0,0.28649240348815386,164.0,1.2686114456365274,43.67052205939995,-0.0845981427237049,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,54.0,1.299038105676658,1.0,0.29151172923102353,168.0,1.3169567191065923,41.21367017203714,-0.13198876543561114,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,118.0,1.5811388300841898,1.0,0.2717861057091454,248.0,1.4523687548277813,50.32452992876658,-0.05451910193771332,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,8.0,0.6614378277661477,1.0,0.2780657833929179,250.0,1.4737282653189494,42.84875962909898,-0.06710943645611063,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,69.0,1.3169567191065923,1.0,0.2833577809101838,254.0,1.5155444566227676,49.99429573200524,-0.04414695078760597,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,95.0,1.4523687548277813,1.0,0.27845747671009896,244.0,1.4086784586980805,45.60898940496453,-0.070805840864931,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,10.0,0.82915619758885,1.0,0.27712829831265634,164.0,1.2686114456365274,47.742319061763496,-0.050129369395428974,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,44.0,1.224744871391589,1.0,0.277737468093011,220.0,1.346291201783626,39.09776409798135,-0.12767314178705977,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,158.0,2.384848003542364,1.0,0.2841672186753256,204.0,1.3635890143294642,42.99055389130199,-0.11445009630376152,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,198.0,2.5860201081971503,1.0,0.28812629660490846,236.0,1.3169567191065923,47.916337585523294,-0.04294130883342758,42.05948168962618,42.05948168962618,-1.0
4.0,0.5,343.0,2.315032397181517,1.0,0.2765341582239882,248.0,1.4523687548277813,51.15795980303793,-0.054895799153358446,42.05948168962618,42.05948168962618,-1.0
3.0,0.4841229182759271,70.0,1.0897247358851685,1.0,0.28548106978490617,244.0,1.4086784586980805,50.004587260138905,-0.07695846576936163,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,174.0,2.3979157616563596,1.0,0.2724916116712106,184.0,1.3228756555322954,51.544056684900276,-0.04507967719908966,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,86.0,1.3228756555322954,1.0,0.2735998151817132,206.0,1.3863170633011772,48.308853811154655,-0.057609926284354934,42.05948168962618,42.05948168962618,-1.0
5.0,0.7806247497997998,168.0,2.6339134382131846,1.0,0.2880814289361771,180.0,1.2747548783981961,50.79364266824484,-0.050236251462374856,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,311.0,3.887077951366553,1.0,0.2891256696092397,222.0,1.3693063937629153,49.248215494390166,-0.048310423271641145,42.05948168962618,42.05948168962618,-1.0
4.0,0.7071067811865476,80.0,1.5612494995995996,1.0,0.2943542750470045,240.0,1.3635890143294642,45.32567233675841,-0.04948941899322117,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,43.0,1.3635890143294642,1.0,0.2843440244545427,200.0,1.3169567191065923,43.762617620254495,-0.09589793705046518,42.05948168962618,42.05948168962618,-1.0
5.0,0.4841229182759271,74.0,1.7320508075688772,1.0,0.2917688121883957,242.0,1.3863170633011772,45.33863846483917,-0.11919383741894429,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,356.0,3.774917217635375,1.0,0.2804898104265469,230.0,1.4577379737113252,47.029759263611766,-0.06393698367482503,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,121.0,1.9324531042175384,1.0,0.27784706220101313,264.0,1.6153559979150107,55.042817147520665,-0.030536604748961305,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,38.0,0.8660254037844386,1.0,0.2931908236713255,206.0,1.3863170633011772,44.25766544541786,-0.09400015182930893,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,292.0,2.5,1.0,0.2933473938647008,240.0,1.3635890143294642,49.1778120706777,-0.04813941506528675,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,79.0,1.2686114456365274,1.0,0.28081853406559626,196.0,1.4577379737113252,51.56312423494855,-0.05682831905589138,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,56.0,1.7320508075688772,1.0,0.27682648777771374,194.0,1.4361406616345072,51.097109814512066,-0.06490679512240123,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,105.0,1.8328597873268975,1.0,0.2742748000166254,182.0,1.299038105676658,57.0914840631732,-0.029366955477282887,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,17.0,0.9270248108869579,1.0,0.2939825807368333,240.0,1.3635890143294642,47.16744891833246,-0.05063102007231238,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,74.0,1.299038105676658,1.0,0.28511491799940597,248.0,1.4523687548277813,47.33960842219559,-0.06057999442449854,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,106.0,1.6393596310755,1.0,0.28394082769199364,248.0,1.4523687548277813,46.1064406187035,-0.07173875061623132,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,310.0,3.7080992435478315,1.0,0.2773771220525871,138.0,1.118033988749895,52.582035946821094,-0.049349468068465296,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,29.0,1.3169567191065923,1.0,0.2856197332900573,226.0,1.4142135623730951,42.21454953888633,-0.07108982380384202,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,169.0,2.4717149916606487,1.0,0.2691814794177062,202.0,1.340475661845451,53.81311976323322,-0.05534097319855158,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,384.0,3.8649062084350767,1.0,0.278541442188146,136.0,1.0897247358851685,56.09222679446402,-0.03710607214135983,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,28.0,1.118033988749895,1.0,0.27787265487240703,244.0,1.6007810593582121,49.158612432306526,0.019649418884961134,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,94.0,1.6583123951777,1.0,0.27852582604694714,268.0,1.4577379737113252,46.825843049891816,-0.051525489612426596,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,104.0,1.5612494995995996,1.0,0.28490496440972557,224.0,1.3919410907075054,46.83038583928243,-0.05506657895078044,42.05948168962618,42.05948168962618,-1.0
3.0,0.4841229182759271,42.0,1.118033988749895,1.0,0.2910136221200365,206.0,1.3863170633011772,46.10825075607376,-0.06715178129971514,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,120.0,1.6583123951777,1.0,0.2868916285054667,210.0,1.4306903927824497,41.03198897877559,-0.10857249708800654,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,65.0,1.1110243021644486,1.0,0.29038451842351254,222.0,1.3693063937629153,45.40983965838345,-0.04843656169855475,0.0,0.0,-1.0
1.0,0.33071891388307384,65.0,1.1110243021644486,1.0,0.2743206503801431,230.0,1.4577379737113252,46.24530149556192,-0.06656380495511391,42.05948168962618,42.05948168962618,-1.0
4.0,0.5,30.0,0.82915619758885,1.0,0.2860797384976396,212.0,1.4523687548277813,48.35434935684915,-0.06966365351470893,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,38.0,0.8660254037844386,1.0,0.2872934945392378,202.0,1.340475661845451,44.09797701408866,-0.0978462173777851,42.05948168962618,42.05948168962618,-1.0
257.0,5.348773223833667,398.0,5.973901572674261,1.0,0.29260983268743357,214.0,1.4737282653189494,47.858206054486715,-0.02150115041258066,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,64.0,1.3228756555322954,1.0,0.27652842572988673,226.0,1.4142135623730951,41.647078181244765,-0.07115214720796519,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,99.0,2.027159342528357,1.0,0.28001665526802,218.0,1.3228756555322954,44.073580056466085,-0.057318607170392756,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,44.0,1.224744871391589,1.0,0.2641448481556735,250.0,1.4737282653189494,45.682245027504806,-0.08008469974478966,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,149.0,2.341874249399399,1.0,0.2905644314182156,204.0,1.3635890143294642,41.410490061190245,-0.04412065464154568,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,293.0,3.585997071945263,1.0,0.2826343478733874,248.0,1.4523687548277813,48.24409446557047,-0.05739030650666514,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,126.0,2.277608394786075,1.0,0.27772213943070023,180.0,1.2747548783981961,49.62860544285287,-0.06732971447719026,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,104.0,2.598076211353316,1.0,0.28346030206545414,226.0,1.4142135623730951,49.257096698212685,-0.056249260205859686,40.32352222638783,38.58756276314948,-1.0
2.0,0.4330127018922193,66.0,1.7853571071357126,1.0,0.27082266349686157,196.0,1.4577379737113252,51.09129666669609,-0.047174308433694315,42.05948168962618,42.05948168962618,-1.0
6.0,0.7071067811865476,110.0,2.7386127875258306,1.0,0.28224015185684276,198.0,1.479019945774904,55.03123617316073,-0.040920889835433655,42.05948168962618,42.05948168962618,-1.0
6.0,0.4330127018922193,344.0,3.929058411375428,1.0,0.28845816542500946,182.0,1.299038105676658,43.77883258404362,-0.09769314462184422,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,247.0,2.666341125962693,1.0,0.28182072323211393,206.0,1.3863170633011772,48.16567630740998,-0.05712608536657553,42.05948168962618,42.05948168962618,-1.0
4.0,0.5,35.0,0.9270248108869579,1.0,0.2827376836297452,222.0,1.3693063937629153,41.77504793417649,-0.08693013739294422,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,103.0,1.7633419974582356,1.0,0.284026885228841,218.0,1.5155444566227676,55.05149255822895,-0.04353669361069344,42.05948168962618,42.05948168962618,-1.0
6.0,0.7071067811865476,118.0,1.5811388300841898,1.0,0.2927873805597693,250.0,1.4737282653189494,48.88634922486745,-0.07756615708841126,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,87.0,1.6153559979150107,1.0,0.2761825300664403,210.0,1.4306903927824497,45.52162979060028,-0.12151963078274963,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,204.0,2.7271780286589284,1.0,0.2816047081974097,214.0,1.4737282653189494,54.96390623672859,-0.050491491978799916,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,33.0,0.7806247497997998,1.0,0.28631322471437337,240.0,1.3635890143294642,43.77688264056372,-0.09058322624538825,42.05948168962618,42.05948168962618,-1.0
3.0,0.4841229182759271,138.0,1.7853571071357126,1.0,0.27911650606713206,216.0,1.299038105676658,45.80774914426491,-0.09565714578169447,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,169.0,3.119995993587171,1.0,0.28573342435870175,184.0,1.3228756555322954,47.28152683726366,-0.046363935858527355,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,129.0,2.521780125229002,1.0,0.2762862674600709,210.0,1.4306903927824497,42.11451951492768,-0.08074289819397026,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,218.0,3.031088913245535,1.0,0.29597583278965645,186.0,1.346291201783626,59.15693619461263,-0.02528907892379654,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,71.0,1.79843682124227,1.0,0.2776809428124125,216.0,1.299038105676658,43.17251973777815,-0.06402193501634912,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,155.0,2.0879116360612584,1.0,0.28219995002356313,202.0,1.340475661845451,50.02552902742243,-0.053845673349996036,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,184.0,2.9895651857753496,1.0,0.28745812994019815,196.0,1.2686114456365274,45.996212701628295,-0.08034273839597625,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,85.0,1.5360257159305635,1.0,0.29181540727701644,210.0,1.4306903927824497,42.35614377396912,-0.022988904644798823,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,278.0,3.8078865529319543,1.0,0.2893259423777238,188.0,1.3693063937629153,52.756835974109954,-0.04226140130794142,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,148.0,1.5811388300841898,1.0,0.28318633786008846,242.0,1.3863170633011772,54.368435689703595,-0.05512689956037803,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,45.0,1.0532687216470449,1.0,0.2853726330188005,246.0,1.620185174601965,44.00886163932686,-0.1611225400969895,42.05948168962618,42.05948168962618,-1.0
3.0,0.4841229182759271,130.0,2.692582403567252,1.0,0.28387595026766455,232.0,1.479019945774904,52.044065655550014,-0.03369844844426929,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,140.0,1.8540496217739157,1.0,0.2787867632360316,214.0,1.4737282653189494,56.31749837867045,-0.024221255987248336,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,291.0,3.179524335494226,1.0,0.28743711658009713,264.0,1.4142135623730951,47.772882338325545,-0.07561331132968424,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,167.0,1.964529205687714,1.0,0.2787711219136304,230.0,1.4577379737113252,48.751637738134455,-0.09032777151511112,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,134.0,2.7838821814150108,1.0,0.28271530025092684,166.0,1.2930100540985752,51.68924111774627,-0.03790825308049058,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,140.0,2.9154759474226504,1.0,0.2827223013945434,242.0,1.3863170633011772,50.36228457955039,-0.06212338601068836,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,59.0,2.1758618981911515,1.0,0.2833927060633216,264.0,1.4142135623730951,56.3550338064112,-0.023463194063311103,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,91.0,1.2686114456365274,1.0,0.2901001992119736,204.0,1.3635890143294642,46.37457300401941,-0.10346477792942914,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,172.0,2.7271780286589284,1.0,0.2777543248129258,184.0,1.3228756555322954,48.81290617715588,-0.05809642062606862,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,95.0,1.4523687548277813,1.0,0.2959989344370912,176.0,1.224744871391589,45.41849521963405,-0.07232909156642892,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,108.0,1.713913650100261,1.0,0.2919195968273135,184.0,1.3228756555322954,46.32186415908467,-0.05572885030155446,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,129.0,2.8034576865007255,1.0,0.27856636988190187,196.0,1.2686114456365274,43.55690296174212,-0.06992903992129469,40.32352222638783,38.58756276314948,-1.0
2.0,0.5,160.0,3.072051431861127,1.0,0.2838868304013474,236.0,1.5206906325745548,49.702648128264116,-0.05837628829447912,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,72.0,1.6583123951777,1.0,0.2900811025736318,248.0,1.224744871391589,51.14788525134257,-0.03864738159258958,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,10.0,1.0897247358851685,1.0,0.2776466849258094,242.0,1.3863170633011772,53.12985348322269,-0.049341761263067614,40.32352222638783,38.58756276314948,-1.0
2.0,0.4330127018922193,189.0,2.9341736485763756,1.0,0.28085131790121265,208.0,1.4086784586980805,55.0569913110742,-0.03525080203340354,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,205.0,3.2572035551988456,1.0,0.2910170469869519,180.0,1.2747548783981961,53.67808296893851,-0.030525417309809472,40.32352222638783,38.58756276314948,-1.0
2.0,0.5,109.0,1.964529205687714,1.0,0.28486051408674834,248.0,1.4523687548277813,48.77581900451117,-0.04645796453214827,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,248.0,3.278719262151,1.0,0.28723960203250765,124.0,1.1110243021644486,51.01931712600733,-0.06329138673174954,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,40.0,1.0,1.0,0.2839908087267655,206.0,1.3863170633011772,43.86263133796016,-0.08893834082600888,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,47.0,2.2603926650031405,1.0,0.2907387386006437,168.0,1.3169567191065923,60.586901725360796,-0.021587840686155046,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,165.0,3.0388114452858046,1.0,0.283353512203233,192.0,1.4142135623730951,49.719240472398816,-0.04975871064536022,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,37.0,1.0532687216470449,1.0,0.2896148396156859,278.0,1.340475661845451,48.08490975588084,-0.06800646536517634,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,30.0,0.82915619758885,1.0,0.28402965973962524,268.0,1.4577379737113252,40.16026821580485,-0.0889524840264441,42.05948168962618,42.05948168962618,-1.0
4.0,0.5,185.0,3.1598061649411346,1.0,0.2850730338040252,176.0,1.224744871391589,49.300625419897415,-0.05092098185719919,40.32352222638783,38.58756276314948,-1.0
3.0,0.4841229182759271,570.0,3.344772040064913,1.0,0.28325205443718365,242.0,1.3863170633011772,58.952280619023576,-0.03831279502515516,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,343.0,3.739568825412898,1.0,0.29175368368561877,160.0,1.2183492931011204,50.61080979096741,-0.02377613240822143,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,35.0,0.9270248108869579,1.0,0.28641231586013777,190.0,1.3919410907075054,45.99092752854556,-0.0630755831172441,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,115.0,1.7275343701356567,1.0,0.28163403661095787,224.0,1.3919410907075054,55.29164356762906,-0.06421466066403818,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,168.0,3.2307119958300214,1.0,0.28782716706329964,230.0,1.4577379737113252,49.734510350468184,-0.02709869246786057,42.05948168962618,42.05948168962618,-1.0
4.0,0.6614378277661477,127.0,1.653594569415369,1.0,0.2828740403403975,256.0,1.5360257159305635,52.90871332941109,-0.03173892212571697,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,67.0,1.2183492931011204,1.0,0.28752964936697906,254.0,1.5155444566227676,46.40714861172643,-0.05656477653585426,42.05948168962618,42.05948168962618,-1.0
4.0,0.5,173.0,3.1991209730174317,1.0,0.28176406559730227,210.0,1.4306903927824497,60.4645284808278,-0.03208105116483102,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,29.0,0.9921567416492215,1.0,0.2840406688238409,244.0,1.4086784586980805,40.41038433238482,-0.08607223145007206,42.05948168962618,42.05948168962618,-1.0
11.0,1.1110243021644486,52.0,1.1989578808281798,1.0,0.29442479519116904,218.0,1.3228756555322954,47.010014279262556,-0.04044299323403209,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,100.0,1.3919410907075054,1.0,0.2761202932614641,252.0,1.4947825928876748,42.881146413445315,-0.1376191075790436,42.05948168962618,42.05948168962618,-1.0
4.0,0.6614378277661477,48.0,1.713913650100261,1.0,0.28911258761707953,232.0,1.479019945774904,39.43481369983937,-0.05031981308918399,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,13.0,0.5994789404140899,1.0,0.295465056256983,228.0,1.4361406616345072,50.64546662309541,-0.06902325548094804,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,180.0,2.5495097567963922,1.0,0.27947758861861205,180.0,1.2747548783981961,48.99328570877495,-0.05549313079067152,42.05948168962618,42.05948168962618,-1.0
5.0,0.6959705453537527,138.0,2.8722813232690143,1.0,0.2888330464353517,220.0,1.346291201783626,47.304027631723585,-0.07488813455273137,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,37.0,1.0532687216470449,1.0,0.287172398523404,162.0,1.243734296383275,50.91573332052024,-0.05154716419216118,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,13.0,0.9270248108869579,1.0,0.2874368604035926,250.0,1.4737282653189494,46.92694876008783,-0.060933331670449564,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,112.0,1.8540496217739157,1.0,0.2810974713675843,264.0,1.4142135623730951,50.06755375020691,-0.03352747677834968,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,102.0,1.479019945774904,1.0,0.2832058697149532,224.0,1.3919410907075054,41.067862726245316,-0.12169134936316683,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,78.0,1.479019945774904,1.0,0.27591548471161875,216.0,1.4947825928876748,42.6934747256771,-0.1188435247057523,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,173.0,2.1469455046647083,1.0,0.28223068592764866,146.0,1.224744871391589,57.68108143340446,-0.029497653567063565,40.32352222638783,38.58756276314948,-1.0
2.0,0.4330127018922193,99.0,1.6153559979150107,1.0,0.28833365875771855,180.0,1.2747548783981961,48.812425292488186,-0.04829951944480328,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,124.0,1.8027756377319946,1.0,0.2875785789473261,234.0,1.5,38.85622266990029,-0.05907468436165113,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,213.0,2.7357585785299112,1.0,0.28648585940865484,162.0,1.243734296383275,49.478009221639,-0.056109519630123644,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,130.0,1.479019945774904,1.0,0.27850796443094916,200.0,1.3169567191065923,51.12162852143758,-0.06974578650935422,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,27.0,1.2183492931011204,1.0,0.2860975572453937,226.0,1.4142135623730951,44.79510910069958,-0.0576610550654436,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,194.0,2.0,1.0,0.2812646456904241,258.0,1.346291201783626,44.22697839047971,-0.0833347639860231,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,244.0,3.2015621187164243,1.0,0.28097534411231895,168.0,1.3169567191065923,59.51835811588398,-0.025691753095010324,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,52.0,1.5811388300841898,1.0,0.286886621885966,220.0,1.346291201783626,49.79614583712788,-0.03930949211766333,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,152.0,1.7320508075688772,1.0,0.2810809800211781,228.0,1.4361406616345072,59.458469600572,-0.013588302896089272,42.05948168962618,42.05948168962618,-1.0
4.0,0.5,186.0,2.277608394786075,1.0,0.2813649438911723,164.0,1.2686114456365274,46.205645384582915,-0.07826672226626943,42.05948168962618,42.05948168962618,-1.0
3.0,0.5994789404140899,37.0,1.0532687216470449,1.0,0.29500629057046585,236.0,1.5206906325745548,41.132988238572715,-0.009591271569546547,42.05948168962618,42.05948168962618,-1.0
2.0,0.4330127018922193,217.0,2.8256636388643286,1.0,0.28285762158331534,232.0,1.479019945774904,54.22543877724647,-0.03141848815144942,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,115.0,2.1469455046647083,1.0,0.2752185886132027,256.0,1.3228756555322954,46.73281507800644,-0.0452353155766808,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,285.0,3.4437443284889775,1.0,0.2761621842969568,150.0,1.2747548783981961,53.2684388130759,-0.04148094785238038,40.32352222638783,38.58756276314948,-1.0
2.0,0.5,337.0,3.637908052713812,1.0,0.28154555428211564,190.0,1.192424001771182,54.59625859901221,-0.04657424755562766,40.32352222638783,38.58756276314948,-1.0
1.0,0.33071891388307384,424.0,3.278719262151,1.0,0.2833326626440975,162.0,1.243734296383275,54.15757697523366,-0.03877106844781043,40.32352222638783,38.58756276314948,-1.0
2.0,0.5,41.0,1.79843682124227,1.0,0.2857466170472722,208.0,1.4086784586980805,46.937923512816674,-0.035408539142358184,42.05948168962618,42.05948168962618,-1.0
1.0,0.33071891388307384,53.0,0.9921567416492215,1.0,0.27846749737551285,242.0,1.3863170633011772,42.99065820659271,-0.06375214856616954,42.05948168962618,42.05948168962618,-1.0
2.0,0.5,43.0,0.9270248108869579,1.0,0.27970733357523503,252.0,1.4947825928876748,42.95646641818741,-0.019373792576109307,40.32352222638783,38.58756276314948,-1.0
5.0,0.7806247497997998,112.0,1.3228756555322954,1.0,0.2778604721667083,200.0,1.3169567191065923,54.243737785864745,-0.02912415590531831,42.05948168962618,42.05948168962618,-1.0
