dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
16.0,0.6614378277661477,0.0,0.0,1.0,0.28872110428889514,158.0,1.3693063937629153,65.79088993775345,-0.0646520417443027,1.0
16.0,0.6614378277661477,4.0,0.6614378277661477,1.0,0.2829488672381378,144.0,1.3635890143294642,66.67581847761478,-0.06579375006768377,1.0
25.0,1.1110243021644486,0.0,0.0,1.0,0.2854604716049366,138.0,1.2930100540985752,68.16671334971356,-0.06359396085179103,1.0
14.0,0.8660254037844386,0.0,0.0,1.0,0.2837670762035473,164.0,1.4361406616345072,67.14453293751126,-0.06960636814775163,1.0
17.0,0.9270248108869579,0.0,0.0,1.0,0.2836085227926041,144.0,1.3635890143294642,69.56925823263444,-0.05722198409700492,1.0
174.0,4.663689526544408,648.0,7.794228634059948,1.0,0.28664550032178693,186.0,1.5155444566227676,62.76478761345025,-0.07533404440635713,1.0
20.0,0.9682458365518543,1.0,0.33071891388307384,1.0,0.2821313608392468,182.0,1.4737282653189494,64.14733968493857,-0.0649387811000736,1.0
32.0,0.9682458365518543,0.0,0.0,1.0,0.28481017478262466,184.0,1.4947825928876748,65.04807035289033,-0.0732201940553871,1.0
26.0,1.0,0.0,0.0,1.0,0.2843156374026927,126.0,1.299038105676658,66.18167808935574,-0.07074656299356773,1.0
9.0,0.5994789404140899,0.0,0.0,1.0,0.2906863697490865,156.0,1.346291201783626,68.32507356883143,-0.05541327972165978,1.0
22.0,1.0897247358851685,0.0,0.0,1.0,0.2839120594062639,182.0,1.4737282653189494,65.81785573004001,-0.07296253268261821,1.0
16.0,0.6614378277661477,0.0,0.0,1.0,0.28454142821661155,142.0,1.340475661845451,66.42625404300661,-0.064998298338767,1.0
18.0,0.82915619758885,3.0,0.4841229182759271,1.0,0.2855468045203121,168.0,1.479019945774904,65.91110628886351,-0.0745362152301988,1.0
14.0,0.8660254037844386,0.0,0.0,1.0,0.28560720392928995,218.0,1.6770509831248424,66.22089609664444,-0.06435823754379383,1.0
14.0,0.8660254037844386,0.0,0.0,1.0,0.2816252220532158,186.0,1.5155444566227676,65.85394083060756,-0.06943551382153187,1.0
12.0,0.7071067811865476,0.0,0.0,1.0,0.283226307960957,178.0,1.4306903927824497,66.67204823557562,-0.06800848202050978,1.0
16.0,1.0,0.0,0.0,1.0,0.2866149349051257,120.0,1.224744871391589,68.94857143944112,-0.059680596878902564,1.0
9.0,0.5994789404140899,0.0,0.0,1.0,0.2827132711262215,176.0,1.4086784586980805,63.86787053294238,-0.070621798236845,1.0
26.0,1.0,4.0,0.6614378277661477,1.0,0.2864110648199379,112.0,1.2686114456365274,70.13973495091724,-0.06200737538217102,1.0
16.0,1.0,0.0,0.0,1.0,0.2856170962655788,150.0,1.4306903927824497,71.12585520960684,-0.05806109254466096,1.0
18.0,0.82915619758885,4.0,0.5,1.0,0.2843140049740147,236.0,1.6909686573085854,64.82861848104832,-0.06762142101855612,1.0
31.0,1.1110243021644486,0.0,0.0,1.0,0.2861413924371353,184.0,1.4947825928876748,65.4890017545151,-0.07437639957583331,1.0
15.0,0.7806247497997998,25.0,1.653594569415369,1.0,0.28147378659379246,138.0,1.2930100540985752,67.10390060237559,-0.0706195466879493,1.0
10.0,0.5,0.0,0.0,1.0,0.28102538421600676,170.0,1.5,66.49745133009903,-0.06704426742301221,1.0
69.0,2.027159342528357,0.0,0.0,1.0,0.2866311366544689,190.0,1.5562374497485916,67.28990775000858,-0.06856539205178963,1.0
26.0,1.0,0.0,0.0,1.0,0.28195750466963576,184.0,1.4947825928876748,66.61753156483687,-0.0688429736742156,1.0
