dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,graph_avg_speed,graph_shortest_distance,label
323.0,4.357106264483344,317.0,5.464373248598599,1.0,0.31705585267647907,216.0,1.299038105676658,61.40071444127716,-0.08610520067602237,41.12949208705487,40.19950248448356,1.0
588.0,8.336666000266533,677.0,7.279036680770334,1.0,0.31551945227916467,216.0,1.299038105676658,61.17977850880139,-0.0810407015296671,41.12949208705487,40.19950248448356,1.0
229.0,3.4072532926097527,365.0,5.851014869234225,2.0,0.32086091681354445,250.0,1.4737282653189494,62.93980161464293,-0.08227450716686892,41.12949208705487,40.19950248448356,1.0
191.0,2.9764702249476644,392.0,6.06217782649107,1.0,0.31284771593125066,202.0,1.340475661845451,61.36179715617719,-0.09190630706998328,41.12949208705487,40.19950248448356,1.0
238.0,3.7080992435478315,365.0,5.851014869234225,1.0,0.31836694063236404,210.0,1.224744871391589,62.42450840925725,-0.0819197825284604,41.12949208705487,40.19950248448356,1.0
289.0,4.121210380458634,588.0,6.777720855862979,1.0,0.317701551355856,214.0,1.2747548783981961,60.674230710000145,-0.08966006790539133,41.12949208705487,40.19950248448356,1.0
242.0,3.491060010942235,365.0,5.851014869234225,1.0,0.3166712781032103,188.0,1.165922381636102,61.50834987129024,-0.0849675738865073,41.12949208705487,40.19950248448356,1.0
293.0,3.9031237489989987,392.0,6.06217782649107,1.0,0.3149279629012574,218.0,1.3228756555322954,62.85466668917177,-0.08714475708088258,41.12949208705487,40.19950248448356,1.0
310.0,6.2048368229954285,741.0,7.622950544244663,1.0,0.3162661891303042,216.0,1.299038105676658,61.410704328033816,-0.07790403910765703,41.12949208705487,40.19950248448356,1.0
395.0,6.9720423836921706,706.0,7.428828979051813,1.0,0.31555876198254484,216.0,1.299038105676658,61.25061030400006,-0.08136837495582779,41.12949208705487,40.19950248448356,1.0
208.0,3.1622776601683795,588.0,6.777720855862979,1.0,0.3154077954569427,194.0,1.243734296383275,60.75790948233653,-0.09351883374059794,41.12949208705487,40.19950248448356,1.0
284.0,3.905124837953327,588.0,6.777720855862979,1.0,0.3173340100354547,214.0,1.2747548783981961,59.89431243218969,-0.08821005078789138,40.19950248448356,40.19950248448356,1.0
358.0,6.670832032063167,365.0,5.851014869234225,1.0,0.3169000337614556,158.0,1.192424001771182,61.71194740895729,-0.08711772672838258,41.12949208705487,40.19950248448356,1.0
312.0,4.054318685056714,365.0,5.851014869234225,1.0,0.3169516168856507,230.0,1.243734296383275,62.68652017147084,-0.08315366234826266,41.12949208705487,40.19950248448356,1.0
225.0,3.3330729064933458,392.0,6.06217782649107,2.0,0.3166961508123195,236.0,1.3169567191065923,61.35911301418311,-0.08841478436431566,41.12949208705487,40.19950248448356,1.0
199.0,3.1399641717701177,366.0,5.787918451395113,1.0,0.31608221230150685,228.0,1.4361406616345072,63.011522187528364,-0.08379177759945743,41.12949208705487,40.19950248448356,1.0
249.0,3.461845606031557,392.0,6.06217782649107,1.0,0.3153429099647246,258.0,1.346291201783626,60.56355919361779,-0.09466604462128321,40.19950248448356,40.19950248448356,1.0
225.0,3.3330729064933458,365.0,5.851014869234225,1.0,0.31378209820677905,218.0,1.3228756555322954,61.13745710700822,-0.09077668780014145,40.19950248448356,40.19950248448356,1.0
293.0,3.9031237489989987,588.0,6.777720855862979,1.0,0.3164384611832753,232.0,1.2686114456365274,61.77854151701058,-0.08057015804973522,41.12949208705487,40.19950248448356,1.0
341.0,6.518003912241845,683.0,7.330373455697875,1.0,0.31685627632945734,190.0,1.192424001771182,62.570440052496124,-0.07584205544185682,41.12949208705487,40.19950248448356,1.0
267.0,3.7728470681966426,392.0,6.06217782649107,1.0,0.3141690264685062,186.0,1.1388041973930374,61.367675704498915,-0.08163397288354346,40.19950248448356,40.19950248448356,1.0
260.0,3.799671038392666,392.0,6.06217782649107,1.0,0.31638149225722384,190.0,1.192424001771182,60.78977891798122,-0.08951991555910824,41.12949208705487,40.19950248448356,1.0
237.0,3.550968177835448,365.0,5.851014869234225,1.0,0.3141787309864683,232.0,1.2686114456365274,62.59471042035186,-0.07890879168656882,40.19950248448356,40.19950248448356,1.0
284.0,3.905124837953327,588.0,6.777720855862979,1.0,0.3163704543428572,228.0,1.2183492931011204,59.62568345088298,-0.09035197614079582,40.19950248448356,40.19950248448356,1.0
404.0,7.035623639735144,588.0,6.777720855862979,1.0,0.31391651325433667,234.0,1.2930100540985752,62.04950084642026,-0.08603993776077679,40.19950248448356,40.19950248448356,1.0
212.0,3.24037034920393,588.0,6.777720855862979,1.0,0.315159526831299,190.0,1.192424001771182,59.43634557297638,-0.09516147454891785,40.19950248448356,40.19950248448356,1.0
343.0,6.401904013650939,939.0,7.696387139431072,1.0,0.31409814254495366,228.0,1.2183492931011204,60.39806265319663,-0.09481200496574674,40.19950248448356,40.19950248448356,1.0
332.0,4.351723796382303,392.0,6.06217782649107,1.0,0.3139945289494534,256.0,1.3228756555322954,62.101117795502326,-0.08941468506035512,41.12949208705487,40.19950248448356,1.0
193.0,3.018174116912409,588.0,6.777720855862979,1.0,0.317070597547708,182.0,1.299038105676658,61.07405215082351,-0.08698836657610717,41.12949208705487,40.19950248448356,1.0
