dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
0.0,0.0,8.0,0.9682458365518543,2.0,0.23372592326878622,164.0,1.4361406616345072,58.52862806948685,-0.05067711625610348,-2.0
2.0,0.4330127018922193,25.0,1.653594569415369,3.0,0.24341584661641927,152.0,1.4523687548277813,67.01729285744342,-0.041057243213694555,-2.0
0.0,0.0,41.0,1.964529205687714,2.0,0.2529127851853118,140.0,1.3169567191065923,55.991668624767144,-0.04696750123247816,-2.0
0.0,0.0,18.0,1.479019945774904,3.0,0.24930768904907535,158.0,1.3693063937629153,58.731247635919644,-0.04685267257244992,-2.0
0.0,0.0,18.0,1.299038105676658,2.0,0.23408763779294195,164.0,1.4361406616345072,58.061095949467955,-0.048421894514688396,-2.0
0.0,0.0,79.0,2.521780125229002,2.0,0.23419000637118004,200.0,1.5,59.307669702813484,-0.04579598831075635,-2.0
0.0,0.0,62.0,2.345207879911715,3.0,0.24724713918446395,156.0,1.346291201783626,59.4145615340155,-0.05544033636063425,-2.0
0.0,0.0,68.0,2.5,3.0,0.23363960518301116,200.0,1.5,60.5086560286239,-0.04539140890110871,-2.0
0.0,0.0,51.0,1.9324531042175384,2.0,0.2335301919676632,176.0,1.4086784586980805,55.41298721750316,-0.05396004073629596,-2.0
0.0,0.0,179.0,3.314268395890713,3.0,0.24663952777303752,182.0,1.299038105676658,52.08887773720929,-0.05717772367645573,-2.0
0.0,0.0,136.0,2.8284271247461903,3.0,0.2437996263480642,198.0,1.6345871038277526,52.72754471721849,-0.03976547351780322,-2.0
0.0,0.0,3.0,0.4841229182759271,2.0,0.24791940632709725,192.0,1.5761900266148114,56.93636033002098,-0.04986695379800614,-2.0
0.0,0.0,80.0,2.7838821814150108,2.0,0.2350315124431414,158.0,1.3693063937629153,56.9932499315443,-0.0496859273285147,-2.0
0.0,0.0,111.0,2.027159342528357,2.0,0.23888701511145322,150.0,1.4306903927824497,55.474160172950846,-0.053194417464679754,-2.0
0.0,0.0,4.0,0.5,2.0,0.23143068355901217,240.0,1.5612494995995996,62.01638447035687,-0.03466687966119607,-2.0
0.0,0.0,26.0,1.6393596310755,2.0,0.24350354353313614,230.0,1.6345871038277526,59.24390973252951,-0.048610629213056505,-2.0
0.0,0.0,68.0,2.5,3.0,0.24022616249810563,172.0,1.5206906325745548,57.10762997372836,-0.05513082925054189,-2.0
0.0,0.0,30.0,1.8708286933869707,3.0,0.23933982821652441,120.0,1.224744871391589,57.74943639528681,-0.051013247542480565,-2.0
0.0,0.0,0.0,0.0,2.0,0.2428415836884179,230.0,1.6345871038277526,60.18447009111452,-0.04946639693697424,-2.0
0.0,0.0,0.0,0.0,2.0,0.24232147542023338,190.0,1.5562374497485916,60.730286972845704,-0.05339880825280957,-2.0
0.0,0.0,67.0,2.394655507583502,2.0,0.2419809416700264,182.0,1.4737282653189494,58.704357146861746,-0.0512973724337439,-2.0
0.0,0.0,20.0,1.3919410907075054,3.0,0.23729292461367082,170.0,1.5,65.41619287950293,-0.03863810779413703,-2.0
0.0,0.0,49.0,1.8666480653835098,2.0,0.24154821954280348,154.0,1.4737282653189494,58.713084018342386,-0.05033407883849004,-2.0
0.0,0.0,82.0,2.680951323690902,2.0,0.24891314157179753,154.0,1.3228756555322954,62.232646756351414,-0.04328233980388328,-2.0
1.0,0.33071891388307384,7.0,0.6959705453537527,3.0,0.2374351834000917,216.0,1.6583123951777,58.01658945264026,-0.05853390609004351,-2.0
0.0,0.0,48.0,1.9364916731037085,2.0,0.24350769268939682,166.0,1.4577379737113252,58.69604210601365,-0.04983747504819887,-2.0
0.0,0.0,16.0,1.3228756555322954,3.0,0.24106699503185006,198.0,1.6345871038277526,64.13035077521532,-0.04174954239236197,-2.0
0.0,0.0,125.0,2.7128168017763383,2.0,0.23511927166073943,180.0,1.4523687548277813,55.08399271744218,-0.047612503395254,-2.0
0.0,0.0,60.0,2.29128784747792,2.0,0.2403118122530399,156.0,1.346291201783626,59.90568846208708,-0.042250101283386035,-2.0
0.0,0.0,25.0,1.3635890143294642,2.0,0.24974131251598108,194.0,1.4361406616345072,56.19350536825824,-0.05521809837301819,-2.0
0.0,0.0,41.0,1.964529205687714,2.0,0.23930746004239067,204.0,1.541103500742244,58.23982357505791,-0.049120362843440527,-2.0
0.0,0.0,20.0,0.9682458365518543,2.0,0.2533355769620647,188.0,1.5360257159305635,57.924333907713184,-0.06085485231133133,-2.0
0.0,0.0,0.0,0.0,2.0,0.2387300348196637,194.0,1.595893166850463,60.83009082773485,-0.04847041890170342,-2.0
0.0,0.0,9.0,0.9921567416492215,2.0,0.23637472134325124,226.0,1.595893166850463,56.30333854752433,-0.05088076089832921,-2.0
0.0,0.0,116.0,3.072051431861127,2.0,0.24047290978260094,168.0,1.479019945774904,52.54034579357029,-0.05015629169794426,-2.0
0.0,0.0,63.0,2.4462982238476156,1.0,0.2417642327939032,196.0,1.4577379737113252,53.06436823054648,-0.05848712240344174,-2.0
0.0,0.0,4.0,0.5,2.0,0.2474327254240655,180.0,1.4523687548277813,60.71115036205377,-0.04762857818379467,-2.0
0.0,0.0,0.0,0.0,2.0,0.24723421035849538,122.0,1.25,63.457208368594046,-0.04194511829855627,-2.0
0.0,0.0,105.0,2.9341736485763756,2.0,0.24252545084537677,190.0,1.5562374497485916,57.57144833262329,-0.04776124069936609,-2.0
0.0,0.0,53.0,2.1758618981911515,2.0,0.24592420830227205,180.0,1.4523687548277813,57.54649234230103,-0.046983265848239544,-2.0
0.0,0.0,1.0,0.33071891388307384,2.0,0.24535037023883574,146.0,1.3863170633011772,56.76448292822393,-0.05777110449910442,-2.0
0.0,0.0,1.0,0.33071891388307384,2.0,0.23921409877894037,192.0,1.5761900266148114,60.52410742884571,-0.04892808884900242,-2.0
0.0,0.0,128.0,2.9047375096555625,2.0,0.2365421907485953,200.0,1.653594569415369,58.664564564536725,-0.04514471865756801,-2.0
0.0,0.0,36.0,1.984313483298443,3.0,0.24108213979468326,202.0,1.5206906325745548,59.6186744848336,-0.05357020024801452,-2.0
0.0,0.0,99.0,2.9764702249476644,1.0,0.24013800015999445,210.0,1.6007810593582121,55.63575923563954,-0.05211302899893561,-2.0
0.0,0.0,50.0,2.29128784747792,3.0,0.2415576901476808,188.0,1.5360257159305635,56.57293371021525,-0.05242023101317472,-2.0
0.0,0.0,42.0,1.7320508075688772,2.0,0.23966559985002325,198.0,1.6345871038277526,57.07347070736845,-0.05059971336609156,-2.0
0.0,0.0,0.0,0.0,3.0,0.23532623305022685,202.0,1.5206906325745548,63.79181115682643,-0.045364128608870784,-2.0
0.0,0.0,5.0,0.6959705453537527,2.0,0.2419791309084194,180.0,1.4523687548277813,57.06450535426176,-0.04726894820378256,-2.0
0.0,0.0,81.0,2.7357585785299112,2.0,0.23937444536418667,168.0,1.479019945774904,58.26887454295933,-0.05230110005631765,-2.0
