dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,graph_avg_speed,graph_shortest_distance,label
535.0,8.061288668693114,1552.0,8.54400374531753,1.0,0.3107387240712778,222.0,1.3693063937629153,60.25481147584781,-0.07466779548710563,0.0,0.0,-2.0
309.0,6.152997237119484,1318.0,9.151502608861563,1.0,0.31069473689064503,210.0,1.224744871391589,62.62683096566607,-0.06572171179376805,0.0,0.0,-2.0
429.0,7.270445309607934,1026.0,8.0156097709407,1.0,0.30930511871113975,172.0,1.1726039399558574,62.96869794998136,-0.07422627420768678,0.0,0.0,-2.0
160.0,3.3166247903554,10.0,1.0,1.0,0.30967804421290496,220.0,1.346291201783626,62.98097768378807,-0.07574861365581934,0.0,0.0,-2.0
338.0,6.378675411086537,434.0,6.339361166552983,1.0,0.30940220570314947,168.0,1.118033988749895,64.6781321386884,-0.0736246555352146,0.0,0.0,-2.0
467.0,7.515608757778707,1445.0,8.230089610690762,1.0,0.31061072974283405,286.0,1.4306903927824497,61.185849263269716,-0.07079669030690662,0.0,0.0,-2.0
516.0,7.632168761236874,1156.0,8.5,1.0,0.3099384001217418,160.0,1.2183492931011204,65.22669957226489,-0.06382769551241689,0.0,0.0,-2.0
283.0,5.8829733128750465,867.0,8.230089610690762,1.0,0.3096140492671168,182.0,1.299038105676658,62.57646665824456,-0.07779250643282032,0.0,0.0,-2.0
219.0,3.998046397929869,253.0,4.675401052316261,1.0,0.31167356585638767,148.0,1.0532687216470449,63.477342839527935,-0.06679685031369678,0.0,0.0,-2.0
461.0,7.210019070709869,741.0,7.622950544244663,1.0,0.3098453641488841,180.0,1.2747548783981961,64.84925277696973,-0.0744250389474097,0.0,0.0,-2.0
177.0,2.666341125962693,338.0,5.629165124598851,1.0,0.307545299556739,214.0,1.2747548783981961,62.655440992024104,-0.08292623404600592,0.0,0.0,-2.0
259.0,5.372092236736075,338.0,5.629165124598851,1.0,0.31291368384690044,298.0,1.0231690964840563,68.54402979171326,-0.05207343353892118,0.0,0.0,-2.0
228.0,5.190134873006674,683.0,7.8491639682198,1.0,0.31070879309006855,156.0,1.165922381636102,63.66633131777475,-0.07493098526782861,0.0,0.0,-2.0
330.0,6.4031242374328485,1156.0,8.5,1.0,0.3106996938977219,294.0,1.2747548783981961,60.14569667388224,-0.07826771628453236,0.0,0.0,-2.0
215.0,4.833153732295301,834.0,7.660776723022281,1.0,0.31098983187977036,160.0,1.0,64.03138673040364,-0.06754130152976405,0.0,0.0,-2.0
413.0,6.688376110835873,1046.0,8.170067319184096,1.0,0.3089507414172064,216.0,1.299038105676658,61.40756863640777,-0.0700488975005816,0.0,0.0,-2.0
461.0,7.415144974981946,1804.0,9.027735042633894,1.0,0.3111621269655827,222.0,1.3693063937629153,61.335942146510746,-0.07380560405882514,0.0,0.0,-2.0
178.0,4.6097722286464435,1626.0,8.757139944068497,1.0,0.3108973439896352,238.0,1.340475661845451,62.81326253955272,-0.0685336633963567,0.0,0.0,-2.0
367.0,6.744210480108105,1123.0,8.380595145930867,1.0,0.3116834516006618,236.0,1.3169567191065923,62.35288802320229,-0.0778605956153407,0.0,0.0,-2.0
380.0,6.819090848492928,1480.0,8.332916656249479,1.0,0.30849428364787734,186.0,1.1388041973930374,61.00240904953464,-0.08797888562565215,0.0,0.0,-2.0
297.0,5.71046189025021,1226.0,8.757139944068497,1.0,0.3093996388363289,254.0,1.299038105676658,64.17314969315278,-0.06244190734184802,0.0,0.0,-2.0
163.0,2.9973947020704497,0.0,0.0,1.0,0.3071404745390771,214.0,1.4737282653189494,60.67556494170914,-0.08219738180799874,0.0,0.0,-2.0
566.0,8.351646544245034,939.0,8.572302782799964,1.0,0.3099955620625557,194.0,1.243734296383275,64.72791664527895,-0.058661186261827696,0.0,0.0,-2.0
475.0,7.244610065421051,1133.0,8.92240858737146,1.0,0.30877754917915373,176.0,1.224744871391589,63.218445164148555,-0.06949164914445478,0.0,0.0,-2.0
403.0,6.688376110835873,1156.0,8.5,1.0,0.31153997903574376,226.0,1.4142135623730951,62.39267296971805,-0.06992880320334574,0.0,0.0,-2.0
309.0,4.151430476353903,392.0,6.06217782649107,1.0,0.3104829984226177,274.0,1.2930100540985752,63.109824652674774,-0.07705414490834225,0.0,0.0,-2.0
388.0,6.85109480302236,1158.0,8.514693182963201,1.0,0.30925159790892737,190.0,1.192424001771182,60.56169024218171,-0.07436681037367712,0.0,0.0,-2.0
286.0,3.9370039370059056,169.0,4.29934588047996,1.0,0.31071595641201927,212.0,1.25,63.59746086330725,-0.07957370895912061,0.0,0.0,-2.0
