dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
10.0,1.0,118.0,2.3979157616563596,4.0,0.2505586543069957,224.0,1.5761900266148114,58.40983321467498,-0.04858816793244132,-2.0
10.0,1.0,162.0,2.8284271247461903,4.0,0.2554711068402202,206.0,1.3863170633011772,49.681487259863786,-0.06411369633782418,-2.0
4.0,0.6614378277661477,45.0,1.4523687548277813,4.0,0.25925484666714665,190.0,1.5562374497485916,49.377912139577965,-0.05728324577672631,-2.0
4.0,0.6614378277661477,30.0,1.224744871391589,4.0,0.25621717946515715,170.0,1.340475661845451,47.99912473700709,-0.06795679767277557,-2.0
2.0,0.4330127018922193,44.0,1.5612494995995996,4.0,0.24981508824241183,238.0,1.541103500742244,41.04692082794253,-0.05951504120263998,-2.0
1.0,0.33071891388307384,198.0,2.5860201081971503,3.0,0.2459317134116978,204.0,1.541103500742244,49.81442552820465,-0.061229730911709246,-2.0
1.0,0.33071891388307384,39.0,1.165922381636102,4.0,0.24172305223210444,228.0,1.6153559979150107,51.46878051070658,-0.04631205820811614,-2.0
10.0,1.0,48.0,1.4142135623730951,3.0,0.24880886876597708,168.0,1.3169567191065923,51.59964132982017,-0.06381352591108969,-2.0
6.0,0.7071067811865476,45.0,1.9324531042175384,3.0,0.25395295414346486,204.0,1.3635890143294642,49.381646904824464,-0.041262259191967326,-2.0
9.0,0.9921567416492215,55.0,1.5360257159305635,4.0,0.25277706408595707,218.0,1.5155444566227676,45.225254129672706,-0.0807229675946505,-2.0
4.0,0.6614378277661477,62.0,2.345207879911715,3.0,0.24502854554471562,168.0,1.3169567191065923,53.41468305242767,-0.052054941812242406,-2.0
1.0,0.33071891388307384,18.0,0.82915619758885,4.0,0.24848179168538023,200.0,1.5,52.52063618721072,-0.05613580093300391,-2.0
5.0,0.6959705453537527,82.0,2.0,4.0,0.25312594741257827,226.0,1.595893166850463,48.76394274558387,-0.05692918334922119,-2.0
10.0,1.0,28.0,0.6614378277661477,4.0,0.2457970979477318,224.0,1.5761900266148114,48.616402726881795,-0.07175200413843874,-2.0
