dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
7.0,0.6959705453537527,0.0,0.0,1.0,0.27827749346773967,128.0,1.3228756555322954,64.32758137111766,-0.07770618243251981,1.0
10.0,0.82915619758885,9.0,0.9921567416492215,1.0,0.2767558359975696,202.0,1.5206906325745548,61.60028179468565,-0.08556550157379952,1.0
7.0,0.6959705453537527,4.0,0.6614378277661477,1.0,0.2778004972856277,180.0,1.4523687548277813,61.20724453166328,-0.09179958960612171,1.0
6.0,0.7071067811865476,1.0,0.33071891388307384,1.0,0.27910213302299325,128.0,1.3228756555322954,66.69416495318393,-0.0729085893096698,1.0
12.0,0.7071067811865476,0.0,0.0,1.0,0.27347220365449987,148.0,1.4086784586980805,67.65990358617468,-0.06439434322229536,1.0
7.0,0.6959705453537527,0.0,0.0,1.0,0.2794184287861195,140.0,1.3169567191065923,64.6223368310457,-0.07507017549560216,1.0
8.0,0.6614378277661477,0.0,0.0,1.0,0.27146436746911473,168.0,1.479019945774904,64.73370139526529,-0.07627618606331427,1.0
7.0,0.6959705453537527,0.0,0.0,1.0,0.27016280488795585,152.0,1.4523687548277813,62.368561598835086,-0.08066291887665725,1.0
11.0,0.7806247497997998,2.0,0.4330127018922193,1.0,0.27690647071112173,168.0,1.479019945774904,63.0199455321534,-0.08997646924607805,1.0
7.0,0.6959705453537527,0.0,0.0,1.0,0.2760677885583366,170.0,1.5,62.71850677630673,-0.0827527333930944,1.0
11.0,0.7806247497997998,0.0,0.0,1.0,0.28352782359315193,176.0,1.5612494995995996,61.0003101512604,-0.10029039744533241,1.0
7.0,0.6959705453537527,1.0,0.33071891388307384,1.0,0.2709011181809647,154.0,1.3228756555322954,63.485678705997714,-0.07958658879795452,1.0
8.0,0.6614378277661477,0.0,0.0,1.0,0.2731494232678523,170.0,1.5,65.8850578994639,-0.07196207762537463,1.0
8.0,0.6614378277661477,5.0,0.6959705453537527,1.0,0.27632338257544936,202.0,1.5206906325745548,62.85455074039069,-0.08216646311215454,1.0
8.0,0.6614378277661477,0.0,0.0,1.0,0.2709635078310374,164.0,1.4361406616345072,65.85748752912622,-0.07202856485111223,1.0
11.0,0.7806247497997998,0.0,0.0,1.0,0.2722273849509737,166.0,1.4577379737113252,60.79888330939117,-0.0860836724474249,1.0
10.0,0.82915619758885,0.0,0.0,1.0,0.274061006589333,168.0,1.479019945774904,64.72103848852896,-0.08071516598695203,1.0
7.0,0.6959705453537527,0.0,0.0,1.0,0.2762072861087257,156.0,1.346291201783626,64.13230576941343,-0.07729457515898462,1.0
8.0,0.6614378277661477,1.0,0.33071891388307384,1.0,0.2786243291517502,162.0,1.4142135623730951,63.827847069180805,-0.08076966034489318,1.0
11.0,0.7806247497997998,1.0,0.33071891388307384,1.0,0.2718694647089222,192.0,1.5761900266148114,61.698211429561546,-0.0892176475621402,1.0
10.0,0.82915619758885,1.0,0.33071891388307384,1.0,0.2758284873549319,120.0,1.224744871391589,65.84815979343803,-0.07635456479859003,1.0
6.0,0.7071067811865476,0.0,0.0,1.0,0.27312280433108405,198.0,1.6345871038277526,62.011907845422094,-0.08565397371717103,1.0
7.0,0.6959705453537527,0.0,0.0,2.0,0.2811561743175209,130.0,1.346291201783626,64.35614841745216,-0.07948884755893289,1.0
7.0,0.6959705453537527,0.0,0.0,1.0,0.2739458374538142,106.0,1.192424001771182,66.83812897198517,-0.06489419474039476,1.0
8.0,0.6614378277661477,0.0,0.0,1.0,0.2743885873675786,192.0,1.5761900266148114,63.15335391448679,-0.08470693300735431,1.0
7.0,0.6959705453537527,0.0,0.0,1.0,0.27210420988922324,182.0,1.4737282653189494,63.704730306452745,-0.07857151521537578,1.0
11.0,0.7806247497997998,0.0,0.0,1.0,0.28039403333756663,194.0,1.595893166850463,62.279514651504826,-0.09057343256583311,1.0
8.0,0.6614378277661477,16.0,1.3228756555322954,1.0,0.27721894269981096,144.0,1.3635890143294642,65.07035273901539,-0.07524151266089245,1.0
7.0,0.6959705453537527,32.0,1.7320508075688772,1.0,0.27542738881023765,198.0,1.479019945774904,60.43597088026008,-0.09450416167183023,1.0
9.0,0.8569568250501305,0.0,0.0,1.0,0.28024310645079437,156.0,1.346291201783626,64.87906645835099,-0.07763507640916285,1.0
7.0,0.6959705453537527,4.0,0.6614378277661477,1.0,0.27273802749568155,182.0,1.4737282653189494,61.93112400893932,-0.08607525283809966,1.0
6.0,0.7071067811865476,0.0,0.0,1.0,0.2736547183508469,140.0,1.3169567191065923,68.10594482870364,-0.06340370062613078,1.0
11.0,0.7806247497997998,0.0,0.0,1.0,0.2772559243289937,146.0,1.3863170633011772,65.1794041257631,-0.07740208229043105,1.0
