dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
14.0,1.0897247358851685,1.0,0.33071891388307384,5.0,0.26081708145467974,214.0,1.6393596310755,63.197583792701785,-0.0714433387003309,-2.0
15.0,1.0532687216470449,0.0,0.0,5.0,0.27768330044296874,152.0,1.4523687548277813,65.26728479707077,-0.06120536821834723,-2.0
14.0,1.0897247358851685,2.0,0.4330127018922193,5.0,0.28675464246864807,152.0,1.4523687548277813,63.78120716718831,-0.06864619383543867,-2.0
15.0,1.0532687216470449,1.0,0.33071891388307384,5.0,0.26560263890487296,170.0,1.5,66.66102252049323,-0.05658067323484958,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.26762319917557303,188.0,1.5360257159305635,62.67393734187365,-0.07485676429505735,-2.0
14.0,1.0897247358851685,5.0,0.6959705453537527,5.0,0.2648146429748583,224.0,1.5761900266148114,61.51890906528484,-0.07225571431572025,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.290531818978105,126.0,1.299038105676658,65.79493005752225,-0.05941634638083676,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.26451201997849655,160.0,1.3919410907075054,64.5103218811116,-0.06172807179063719,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.273166537584377,186.0,1.5155444566227676,63.97992926478078,-0.06543814813257576,-2.0
14.0,1.0897247358851685,0.0,0.0,6.0,0.274902120656765,148.0,1.4086784586980805,65.27297204648991,-0.0652122557477041,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.2908228203666197,170.0,1.5,60.62139681037728,-0.0690784525138815,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.2638450779310033,124.0,1.2747548783981961,66.20820565522595,-0.05702851068066048,-2.0
9.0,0.8569568250501305,2.0,0.4330127018922193,5.0,0.2777442359999445,168.0,1.479019945774904,64.99982647332945,-0.056411606112300824,-2.0
18.0,1.118033988749895,0.0,0.0,6.0,0.2673646182514742,148.0,1.4086784586980805,64.99769491996847,-0.06777346209589002,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.2758173886310939,154.0,1.4737282653189494,65.81207841467369,-0.06324791258472448,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.2587227435462595,196.0,1.6153559979150107,65.19540952309431,-0.06651768279459129,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.2820408623615242,224.0,1.5761900266148114,63.87423241171149,-0.0622569577755255,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.27130955497844694,208.0,1.5811388300841898,62.80886804658017,-0.07003543107809085,-2.0
15.0,1.0532687216470449,0.0,0.0,5.0,0.28207058192073203,164.0,1.4361406616345072,61.991507020891994,-0.07594159041235961,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.2725773116247332,146.0,1.3863170633011772,66.4314977067786,-0.058995927043092596,-2.0
22.0,1.3228756555322954,0.0,0.0,5.0,0.2877372303181072,152.0,1.4523687548277813,65.30691085803345,-0.06110977004062722,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.26377944300411493,202.0,1.5206906325745548,60.364722620308015,-0.08390956526980223,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.2747781893388933,168.0,1.479019945774904,63.29531685928765,-0.06530580836144495,-2.0
19.0,1.2686114456365274,18.0,0.82915619758885,5.0,0.2791790229390544,190.0,1.5562374497485916,62.54011752643106,-0.07176934532073442,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.2659652136613995,150.0,1.4306903927824497,64.87996703461135,-0.06280845777401411,-2.0
14.0,1.0897247358851685,0.0,0.0,6.0,0.274767541739156,182.0,1.4737282653189494,64.18054084052224,-0.0609311683830838,-2.0
21.0,1.3635890143294642,0.0,0.0,5.0,0.28370900753781947,144.0,1.3635890143294642,62.66764789799808,-0.06348526825419772,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.26496355800918203,142.0,1.340475661845451,66.07620112038477,-0.05736080379527004,-2.0
15.0,1.0532687216470449,0.0,0.0,5.0,0.2765494823729899,172.0,1.5206906325745548,64.24337979325007,-0.06563806655567703,-2.0
15.0,1.0532687216470449,0.0,0.0,5.0,0.2658641384265052,168.0,1.479019945774904,67.1308039156673,-0.05878948246269756,-2.0
18.0,1.118033988749895,0.0,0.0,5.0,0.2698403955105088,144.0,1.3635890143294642,65.61104511438755,-0.06080699783044899,-2.0
22.0,1.3228756555322954,0.0,0.0,5.0,0.27135675961416084,148.0,1.4086784586980805,66.51364186352792,-0.0599821294692804,-2.0
14.0,1.0897247358851685,0.0,0.0,5.0,0.26869061474040357,156.0,1.4947825928876748,65.33432767960718,-0.06393947156200314,-2.0
