dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
3.0,0.5994789404140899,1.0,0.33071891388307384,5.0,0.2659703446839441,172.0,1.5206906325745548,67.72827946243213,-0.037851265035366274,-2.0
2.0,0.5,81.0,2.5708704751503917,5.0,0.2825325774919469,160.0,1.3919410907075054,64.88578679835999,-0.03952253044315315,-2.0
2.0,0.5,10.0,1.0897247358851685,5.0,0.2765864707042309,158.0,1.3693063937629153,66.94943780242063,-0.03398166370686163,-2.0
0.0,0.0,1.0,0.33071891388307384,5.0,0.2825789316195117,158.0,1.3693063937629153,65.66032105781375,-0.03487507818224701,-2.0
0.0,0.0,9.0,0.8569568250501305,5.0,0.2579969804161886,170.0,1.5,66.14797713786167,-0.03564262265048436,-2.0
1.0,0.33071891388307384,0.0,0.0,5.0,0.2934564475839871,180.0,1.4523687548277813,61.41110284609187,-0.03789605320206982,-2.0
1.0,0.33071891388307384,0.0,0.0,5.0,0.2610152200806318,186.0,1.5155444566227676,71.51119299613072,-0.028681193212578372,-2.0
1.0,0.33071891388307384,1.0,0.33071891388307384,5.0,0.2675575020186209,166.0,1.4577379737113252,67.88935987920661,-0.03661687714119004,-2.0
0.0,0.0,1.0,0.33071891388307384,5.0,0.2723229114186111,166.0,1.4577379737113252,66.44295276999478,-0.03133078880211554,-2.0
0.0,0.0,4.0,0.6614378277661477,5.0,0.2685235309936081,204.0,1.541103500742244,64.22040925887477,-0.04026274351222356,-2.0
2.0,0.4330127018922193,3.0,0.4841229182759271,5.0,0.2734798040168142,162.0,1.4142135623730951,67.04723910497428,-0.035493694278619335,-2.0
0.0,0.0,0.0,0.0,6.0,0.2623384055351532,156.0,1.346291201783626,65.11908631947114,-0.030831504403092076,-2.0
1.0,0.33071891388307384,3.0,0.5994789404140899,5.0,0.28194989276050814,156.0,1.346291201783626,65.57076211320344,-0.03382495021047843,-2.0
1.0,0.33071891388307384,2.0,0.5,5.0,0.24917624043132783,162.0,1.4142135623730951,68.35247803238175,-0.030947122740064593,-2.0
1.0,0.33071891388307384,2.0,0.4330127018922193,5.0,0.27886580831470553,162.0,1.4142135623730951,67.66762505302131,-0.028728299411838597,-2.0
2.0,0.5,49.0,1.8666480653835098,5.0,0.25439923933127445,154.0,1.3228756555322954,65.32174362260109,-0.02844023790323947,-2.0
2.0,0.4330127018922193,0.0,0.0,5.0,0.2540369229993828,182.0,1.4737282653189494,67.00429068685506,-0.03506555317093313,-2.0
1.0,0.33071891388307384,7.0,0.6959705453537527,5.0,0.2581352366995645,180.0,1.4523687548277813,64.09311365997588,-0.040788685772990434,-2.0
1.0,0.33071891388307384,0.0,0.0,5.0,0.27372330277151985,166.0,1.4577379737113252,66.6420223419622,-0.03312418535710468,-2.0
1.0,0.33071891388307384,25.0,0.6959705453537527,5.0,0.27496911331767426,166.0,1.4577379737113252,67.09624884733756,-0.036564250260489824,-2.0
2.0,0.4330127018922193,5.0,0.4841229182759271,5.0,0.2713312611215678,186.0,1.5155444566227676,65.62751280801145,-0.036828873676589796,-2.0
2.0,0.5,0.0,0.0,5.0,0.2673108250833335,144.0,1.3635890143294642,67.29363242261249,-0.0349441257651733,-2.0
2.0,0.4330127018922193,31.0,1.8666480653835098,6.0,0.24139401798059062,154.0,1.3228756555322954,66.41821366479674,-0.028593611187143108,-2.0
1.0,0.33071891388307384,21.0,1.165922381636102,5.0,0.25899008626993203,208.0,1.5811388300841898,65.48415992884702,-0.034770141567485736,-2.0
