dep_red,dep_sd,hyp_red,hyp_sd,fwhm_count,fwhm_sd,da,da_sd,Magnitude_SD,magnitude_skewness,label
0.0,0.0,0.0,0.0,4.0,0.29271692504112296,134.0,1.3919410907075054,65.45618602408126,-0.05567584229811524,1.0
1.0,0.33071891388307384,0.0,0.0,4.0,0.2944473988789274,166.0,1.4577379737113252,67.031766416384,-0.05060637873221435,1.0
0.0,0.0,0.0,0.0,4.0,0.29405279810848284,130.0,1.346291201783626,67.05769029735633,-0.05033818399286499,1.0
1.0,0.33071891388307384,0.0,0.0,4.0,0.28287011837561765,216.0,1.6583123951777,67.71926214051938,-0.05515393478911931,1.0
5.0,0.6959705453537527,2.0,0.4330127018922193,4.0,0.2956556679753047,208.0,1.7275343701356567,62.489939656282296,-0.06612457734650397,1.0
1.0,0.33071891388307384,0.0,0.0,4.0,0.2963724770415014,202.0,1.6723860200324565,63.670113006832594,-0.06688749503215798,1.0
6.0,0.7071067811865476,0.0,0.0,4.0,0.29215482826157974,182.0,1.620185174601965,66.53739207353344,-0.05255074210207058,1.0
4.0,0.6614378277661477,0.0,0.0,4.0,0.3022212612205626,200.0,1.653594569415369,65.16405658098275,-0.05726787047550075,1.0
1.0,0.33071891388307384,0.0,0.0,4.0,0.2940745656913091,116.0,1.3169567191065923,66.47630393257097,-0.05084207513817571,1.0
1.0,0.33071891388307384,0.0,0.0,4.0,0.29362592004178206,186.0,1.5155444566227676,64.16436418248054,-0.06137784937242463,1.0
1.0,0.33071891388307384,1.0,0.33071891388307384,4.0,0.28979781124186044,158.0,1.5155444566227676,68.30853537719658,-0.05361367102705516,1.0
2.0,0.4330127018922193,0.0,0.0,4.0,0.290860643559644,172.0,1.5206906325745548,65.44592122597,-0.05294836403095603,1.0
1.0,0.33071891388307384,0.0,0.0,4.0,0.2966002208925782,196.0,1.6153559979150107,64.89635108693093,-0.05269685742986519,1.0
0.0,0.0,0.0,0.0,4.0,0.3021686858028511,222.0,1.713913650100261,64.9416918035416,-0.058204413138985306,1.0
0.0,0.0,0.0,0.0,4.0,0.30590645891252727,178.0,1.5811388300841898,64.74239876361504,-0.06137902809365649,1.0
0.0,0.0,2.0,0.4330127018922193,4.0,0.2961738386824009,156.0,1.4947825928876748,65.43624240815426,-0.053948133709016015,1.0
0.0,0.0,0.0,0.0,4.0,0.2851311768814682,240.0,1.7275343701356567,63.45818935360773,-0.06002445192496417,1.0
